k,Baumannia,Psychromonas,Sphingomonas,Roseiflexus,Hydrogenobaculum,Alteromonas,Denitrovibrio,Frankia,Candidatus,Corynebacterium
3,283.8253088,283.8253088,287.1338577,328.4204244,309.3765473,291.1093696,288.1276952,288.5904182,337.157795,287.1318787,331.6777114
3,268.6363358,268.6363358,275.5158404,333.9791681,306.5291818,277.7428749,279.0123047,278.6634455,350.1622115,274.2854963,345.8232782
3,278.2396741,278.2396741,277.9235112,328.9507998,302.1852738,286.8550941,280.3035041,283.8693468,339.0261889,282.1589717,341.5270602
3,261.444271,261.444271,265.5683306,355.2333124,319.6209342,260.9639105,272.6914495,270.2082002,370.6418468,262.0971332,374.0873173
3,270.7299843,270.7299843,280.0952822,330.7531999,312.5241568,277.3810433,281.3587845,278.1507986,349.8956517,273.4240435,348.1819156
3,270.3547536,270.3547536,281.4230113,321.8528499,306.9575126,276.3843127,283.9743966,281.9450077,337.2263939,272.9233206,334.6659111
3,268.2277842,268.2277842,279.3657155,334.9796583,313.1604197,270.5137203,285.6358011,279.087438,365.7748917,272.8827243,364.2185869
3,277.7984791,272.4430835,269.6298238,338.0329084,306.4624424,262.7334831,273.4667816,276.5950121,343.3724956,265.9565944,348.8271962
3,269.9796341,269.9796341,276.9973427,343.9323196,314.9390427,283.0201064,281.1254955,284.6470575,357.2473126,276.4588816,355.6159654
3,290.1800977,290.1800977,280.7551325,308.7092527,285.9185438,299.3988085,282.31116,285.3607879,313.7127389,288.566927,312.3813519
3,278.6725136,274.5729024,276.0086827,336.2071028,310.145906,281.9708371,283.0269613,281.5442944,347.4943022,277.5447874,349.4718674
3,276.7140583,276.7140583,277.1810518,339.4386809,304.9728747,281.838239,278.3393631,281.233008,345.3690423,278.1220687,345.9104946
3,270.1959909,270.1959909,272.6044109,337.9612448,310.5835825,274.0028767,278.6989009,275.5034997,357.5920724,272.8016433,357.2697269
3,279.9027103,277.2577018,287.2187545,333.304488,306.5666246,290.0433384,285.5910061,286.638031,339.638622,286.733155,335.2386067
3,281.7179961,281.7179961,285.1756209,322.8900011,300.8700433,287.8262115,285.51122,287.0840534,324.7934012,283.7751449,323.9070031
3,270.9695037,270.9695037,284.6729072,314.743197,297.6571294,272.6281145,279.3152593,282.9738036,333.9036697,276.8680634,330.4727983
3,271.0025062,271.0025062,271.8140725,331.0382742,306.7125488,274.6723008,276.0135417,273.4926517,344.2962234,272.8849754,345.7947648
3,259.142649,259.142649,260.579556,348.6294548,317.1641724,261.4321649,269.3867566,264.3463974,371.143233,257.2443802,372.1096018
3,266.944383,263.1832418,273.6102072,348.2475393,317.0021561,265.6349542,281.249056,272.7277667,364.6619822,267.7484201,366.7933502
3,270.0601128,261.7509605,264.7569217,352.2731019,321.1072262,267.123,274.1198928,279.1772143,370.1179458,262.8162303,370.7987795
3,281.8582145,281.8582145,280.7639817,335.927135,308.8466237,280.4407433,282.4701376,279.5866505,341.6587143,277.0133544,339.0386272
3,283.5034736,283.5034736,286.6180954,324.2390692,302.7486351,289.3405754,285.3712214,287.100951,331.8946396,287.0236216,329.5322441
3,250.7268142,250.7268142,268.2238792,342.6373429,321.1570493,245.3414823,276.8476197,262.7044754,379.749344,254.0499805,383.5259546
3,286.6257958,286.6257958,284.2047474,319.3670053,294.644349,288.8026538,279.3723219,290.9477944,323.138861,286.6717285,326.1157168
3,272.3985953,272.3985953,281.4194174,324.5100586,300.3110443,274.2409552,276.8903775,284.1797364,330.9446684,278.3842358,332.3075685
3,255.5720147,255.5720147,271.1340733,357.4197588,321.0919662,268.3157144,278.0121631,278.3548546,383.7871821,267.319501,381.9341341
3,267.239563,267.239563,278.5642167,341.7834312,316.906712,278.9622139,282.7698676,280.2691372,360.8428996,274.9974532,361.1074587
3,264.8601479,264.8601479,273.3024743,349.6898864,321.7794093,276.6855479,284.5269033,285.5064193,373.4062841,271.3244991,371.1904719
3,253.8126592,253.8126592,267.5495518,352.5501651,321.4838469,270.0302601,277.1842438,279.3427872,376.9147979,263.2010707,378.0914978
3,274.0978902,264.96889,273.0409204,329.7692289,303.8635632,274.242271,281.5161454,281.9804566,347.9358055,271.8576112,346.8449864
3,275.6749854,275.6749854,275.3741964,326.6182603,303.3243407,277.6218861,281.2065837,274.0985351,351.2906756,275.4182431,353.1879587
3,268.3822293,268.3822293,276.3233734,339.2779192,309.2160147,285.6055056,277.5352331,291.4793077,353.3962654,275.6846048,349.5642509
3,258.1860037,258.1860037,270.1061331,332.1779295,311.6591388,263.9252762,275.1287512,274.7214267,360.3058297,263.1481778,357.7992116
3,265.4016769,265.4016769,278.5993891,347.7558748,318.3840344,275.7419744,286.7759065,278.225973,367.3193114,274.1235606,365.0760789
3,264.7110141,264.7110141,272.3069018,339.5271486,309.6441181,277.1575656,277.3394646,281.8862572,358.526329,275.0968475,356.3973346
3,276.8527179,276.8527179,285.1587054,330.6513475,308.1513567,288.6047993,286.0049925,287.707568,341.0915368,283.9418055,335.6516717
3,291.1779574,291.1779574,289.5221768,322.4585543,301.7826098,294.4724207,291.4870129,288.36173,324.5665221,291.7412281,321.6349464
3,275.7373788,272.2955971,275.1754147,340.7481841,311.1169348,270.1061801,275.7255158,276.7793509,349.0497552,272.0624963,352.6421823
3,282.2637438,282.2637438,283.1747587,319.3311144,301.3369631,286.3382112,285.9087355,291.1025514,334.6982,283.6233925,333.6567417
3,268.9617442,268.9617442,272.1919406,327.1318361,300.881696,280.2598097,274.5480866,277.525951,326.5474363,270.4916243,326.825321
3,272.2264957,268.8379294,277.357123,339.0688615,314.0589161,282.9631193,281.8768401,285.4435101,361.1646033,275.230889,358.9041538
3,266.8277551,266.8277551,274.4363044,342.8574626,313.4096011,266.8187283,280.8298827,275.1461106,353.3542994,267.6590526,353.2586746
3,280.7179883,280.4369264,278.9577482,328.6147881,300.8048401,284.382282,283.5191208,281.4644129,337.1815734,281.4769973,335.7922566
3,275.4315195,275.4315195,282.0310289,320.8927596,304.5176564,282.6078152,285.0086712,282.826393,335.2630868,277.2089454,330.0127112
3,280.2480556,280.2480556,284.1816733,330.4245631,303.6328359,282.7635033,282.570225,283.6188103,337.3678852,285.6686251,335.8020877
3,270.424088,270.424088,273.8697501,341.3321222,313.9494168,283.9134489,276.6995655,284.1004198,355.0134409,274.4175831,355.5239779
3,274.7456389,274.7456389,280.6692853,348.0411287,313.4774368,284.5994293,282.0953527,287.9250803,351.9318422,280.9397474,348.4807537
3,255.0455022,253.8662442,260.1868097,351.1093215,321.5929355,252.8921482,272.3747037,264.1999914,380.1531742,253.7325695,384.6275635
3,258.3922766,258.3922766,265.4588922,357.6884661,319.0735528,261.317499,272.3034818,274.5236551,369.3445007,262.6352169,370.9307907
3,250.6390687,250.6390687,260.1840179,355.8655947,320.858937,259.6962028,271.1493591,271.4137077,382.2856523,257.0803603,387.3051118
3,274.6744145,274.6744145,276.3129885,333.7475122,308.5237363,282.2235506,275.1637245,280.3854273,343.6109444,276.3410373,343.4711368
3,272.6846875,272.6846875,271.6140925,335.5930639,306.0986945,272.5873872,271.152567,279.0792025,343.0786073,276.0536845,348.2021785
3,237.856083,237.856083,253.2580848,328.3177998,299.4316374,256.7434698,262.5824099,259.4393382,348.806111,251.202666,347.4682334
3,278.4501088,278.4501088,278.2129865,325.0851386,305.2680803,277.3593461,279.7626029,276.3323723,334.0732578,279.6387862,336.8107199
3,269.1394361,268.8380553,278.7151985,328.9648197,309.9721479,275.7000315,280.6754984,282.6126383,354.1302062,276.3673233,354.6434979
3,273.1419697,273.1419697,272.959831,321.41031,301.0018827,284.6974375,279.4627897,278.698078,337.8574845,275.1849695,337.4156589
3,266.5391633,265.806595,267.4613856,345.6640719,311.5841406,265.4471661,273.4028334,273.4115304,365.2111593,266.3339862,367.6408776
3,279.5548975,279.5548975,282.8875656,327.8627776,303.4714521,287.0951436,289.6595801,286.4143105,336.9278391,286.0650249,335.5178142
3,271.9218134,271.9218134,270.7553264,334.7757408,304.2354097,272.7013594,270.8785611,278.5563503,339.6828276,273.3133587,343.4269267
3,254.3576418,254.3576418,265.8923452,356.6601064,327.8911453,266.1465397,275.7856049,276.2815172,389.2724634,257.8597226,390.5343533
3,276.1934808,276.1934808,270.541617,334.7921437,307.3106127,268.9083062,276.3463574,279.1564255,349.323562,270.5812395,354.4102521
3,256.4500876,256.4500876,267.319743,353.8732609,319.6392198,269.9426868,274.8889092,277.7437196,378.7706914,265.7403821,381.5048297
3,250.4879804,250.4879804,261.4267202,351.3840903,323.0165919,257.6435416,274.960672,271.1445646,384.9171301,254.513378,388.2012544
3,262.6483526,262.6483526,261.5220381,337.1160291,311.1364395,274.6151201,271.6805693,275.0419144,356.9565123,264.5311106,360.9266742
3,275.7675821,275.7675821,282.523286,324.047845,306.2927437,279.7538956,283.4150091,280.3452446,344.2615926,279.5161181,341.9163569
3,264.1946722,264.1946722,265.382986,353.7207997,321.3849599,262.7423583,275.293721,272.3652415,367.5093602,261.2357647,372.4135738
3,286.8346008,286.8346008,286.8000421,325.2615765,302.31104,286.6717409,285.5455194,278.1523563,328.1114903,286.9577477,328.9201708
3,279.7697184,279.7697184,282.2444412,319.8219011,307.1120353,278.4047454,283.5409628,279.3246481,336.7732811,274.0428258,333.0804526
3,286.4887576,286.4887576,282.7515985,322.5022484,299.5118744,291.0097363,282.9949187,280.5404576,328.8274274,284.8408037,328.3636914
3,298.2077964,298.2077964,298.6295565,294.4213124,286.6628975,302.0498008,290.6129786,292.3709243,297.8079008,295.4054207,293.4356085
3,289.0595152,289.0595152,289.3127566,328.8293088,300.0004097,298.8410628,288.4174615,290.3588577,324.0116647,292.5560674,318.5789083
3,280.910544,280.910544,280.4320464,336.2818539,309.325547,288.4288755,282.7471391,286.3009403,340.6134081,278.4618013,335.5590595
3,279.0422596,279.0422596,274.3905907,328.589822,310.1227169,271.732299,275.3263446,275.5904885,335.1775477,269.7502016,332.448462
3,282.7843978,282.7843978,287.6315576,333.6705331,308.8214674,282.6247961,288.6142256,284.2363851,344.6784142,282.8098606,342.0283009
3,267.2466031,267.2466031,269.4917694,347.2856099,313.2596493,282.1833375,273.4185413,278.2549124,365.8855647,272.8562808,370.0986667
3,259.2806913,259.2806913,275.2498176,337.2357612,312.7141075,268.9871338,283.3472842,275.2927503,367.2481194,267.443604,367.0031302
3,285.9621619,285.9621619,285.1410954,302.3399541,289.3589487,285.2438092,279.5342807,287.2295616,313.1814757,283.567787,311.7017658
3,270.5269066,270.5269066,273.1108163,330.1612015,303.4767657,268.5549702,273.658613,277.1744472,336.850737,267.717426,336.3320654
3,282.6112152,282.6112152,280.5681315,335.5677438,303.6160663,280.9240841,282.4987628,276.7333521,334.201646,284.472559,333.8125747
3,269.7271065,269.7271065,275.8050696,346.5408993,311.2030146,283.0434375,282.2548978,283.7064704,358.2736597,277.8951412,353.2885215
3,244.523638,244.523638,259.2796355,363.4376875,333.0504337,254.7154351,274.4483799,268.2341953,404.1094105,252.3383119,407.6032987
3,262.1314132,262.1314132,269.1564424,348.5064829,319.140429,274.7643437,276.2967303,278.0850459,369.2736082,267.8527461,371.0732118
3,276.1628911,276.1628911,278.3000677,328.3736029,302.6651734,278.7220963,279.2828442,281.0669826,338.8709296,278.4464624,340.0234925
3,294.3423945,291.0596813,285.052156,320.0714617,303.0486031,303.2330876,288.5487203,288.980851,324.7433855,289.4441742,320.0096613
3,271.1786439,271.1786439,275.8258706,320.4684561,296.1524592,266.2846977,275.0954879,279.8929413,328.6903149,272.4532862,328.902514
3,286.1451826,286.1451826,284.3328017,315.1085766,299.0144214,293.2843496,285.4896886,284.1205127,326.6688413,286.1966815,325.2258496
3,265.683697,265.683697,270.1859292,340.7165022,305.5204352,272.8064223,278.1710676,277.4425623,354.6254237,270.6092238,355.3843203
3,251.1056418,251.1056418,266.7911044,355.3548677,325.1315056,262.264968,277.2151529,273.3023078,389.6863023,258.7536448,390.8114442
3,269.89088,269.89088,272.2396041,345.048313,310.6476162,285.4077335,276.7368939,279.31616,356.8339874,275.2658685,355.3523626
3,278.4066099,278.4066099,277.6689205,334.9372328,307.8880547,283.6304286,281.040935,273.109044,344.0949651,280.9840011,342.3498165
3,272.5020633,272.5020633,282.2335824,337.597786,311.7824678,279.3560138,282.8357385,286.2025518,343.2607194,278.1171069,338.1318411
3,280.2150942,273.921426,270.4597906,334.9714378,305.8533845,277.0988188,272.4002912,279.6920902,348.1670185,268.8110165,347.9398254
3,286.4380729,286.4380729,281.6429314,327.2191342,302.5233153,287.1816976,281.8949728,285.7293398,328.0995096,286.5864396,325.9587481
3,284.9641103,284.9641103,285.4948524,327.3057341,306.206787,286.5051061,289.643166,284.8619151,338.8526979,281.4961813,330.9980846
3,274.4253852,274.4253852,290.1536343,318.7488839,300.9007394,281.785468,287.4927216,288.3469739,331.8134198,285.3139694,328.8254068
3,280.3444277,279.638379,278.9241882,335.9452863,311.9797801,283.5777141,279.4566162,284.6381978,350.3797369,278.6246683,348.5034422
3,269.0393569,269.0393569,280.4165378,343.4740064,317.8245978,278.465014,284.8069602,288.2714693,357.1322031,276.2914842,356.6048194
3,257.619968,257.619968,274.7600527,333.7205237,310.2348824,275.4543385,281.9145357,281.0056573,361.5366959,271.2069135,359.6775147
3,294.3665825,294.0767475,286.3075576,303.1154256,291.0846879,305.9461586,288.1558334,291.7439201,315.9191804,292.7504662,315.4748896
3,267.9221424,267.9221424,280.2860702,337.0670985,312.0817814,272.7987821,283.6888917,281.1172555,348.2950955,274.461814,348.1367927
3,264.6616433,264.446609,265.8611748,344.7837462,312.4836146,264.8629774,273.8626099,273.8379184,359.7714336,265.1629076,364.9990279
3,287.8449964,287.8449964,287.0588284,306.7472547,295.9844542,297.465709,283.995614,289.0199447,323.5048346,288.3995357,319.4973068
3,262.6986496,262.3425385,266.8798833,353.002507,323.3479751,275.7692149,280.5735989,277.3814023,376.2399518,264.7776497,374.4997134
3,273.467048,273.467048,286.3924125,330.9015936,316.1251992,275.3049515,287.6929457,281.8152061,351.8446389,276.9708876,347.6256138
3,266.5146715,266.5146715,268.7591769,352.3175652,322.698921,275.9814542,278.4075641,281.3152578,371.4917369,268.4750304,372.8200745
3,258.5948314,254.0323824,264.075562,348.9469321,317.7121232,261.7894839,276.6709609,267.6118351,377.2682439,258.9280464,377.3534156
3,285.3248976,285.3248976,287.4092737,317.573602,307.0071013,290.0291618,288.6948929,286.6372812,329.3549421,284.7410778,328.1934826
3,283.615122,283.615122,282.3261829,311.4312468,290.4395044,287.4909048,280.7259096,283.4781945,322.4709506,284.7977812,316.6590986
3,273.6359305,273.6359305,277.0573363,334.3899755,307.7388415,277.652744,279.3760238,280.0139892,344.2781631,280.7378988,344.0058477
3,291.8296395,282.5781358,282.8191858,314.6287218,288.1072991,286.4185806,282.5844369,288.2585623,318.0672063,285.3409732,321.5223359
3,275.9331963,275.9331963,275.1349295,318.9841927,299.6768216,279.5895702,279.8548315,276.0448145,336.4032548,275.7125873,333.2936617
3,277.6360475,275.3376659,281.0811529,339.7990647,310.9291398,286.9110245,281.8923968,286.1715896,349.5371812,281.3302414,348.7969586
3,273.4101143,273.4101143,273.3753844,324.4945721,298.591783,284.8249455,278.9799386,279.0567671,343.502081,278.0820318,344.8112949
3,272.7849433,272.7849433,281.3169675,329.7190685,305.631447,287.2847264,281.7766957,286.5474427,333.1859686,278.6317255,328.8987041
3,273.3834322,273.3834322,276.9647527,326.0327344,301.9714119,284.2376031,279.2348062,280.6557117,341.936234,279.3178358,343.5360316
3,272.2027201,272.2027201,273.9810633,335.3473862,305.2721895,273.6303541,277.0595259,275.2627698,342.5485507,269.9242636,340.2753543
3,267.8171792,267.8171792,277.7192777,346.0018406,316.7270878,275.1501641,282.587899,278.5881826,361.0825169,272.3872654,357.0358789
3,268.5354818,268.5354818,281.762775,316.6515667,295.490055,273.283742,286.8313075,280.9953423,331.4650686,274.2735245,328.913179
3,282.2045347,282.2045347,288.6873497,329.9263822,305.785992,292.8990884,290.9179595,290.3848493,333.1821183,286.9645653,332.2495159
3,269.3713316,269.3713316,274.5727038,331.6666249,313.5457932,271.4495316,277.1903195,281.8482239,341.5939114,274.2904675,345.7721749
3,272.0464788,272.0464788,277.4819145,329.4532047,310.5241327,279.9343458,284.4285977,282.4384716,352.332188,278.7642164,350.2155546
3,275.5109068,275.5109068,276.6347384,342.6610192,314.8537764,281.6744469,283.09517,278.4741324,352.8574478,278.2731101,351.3517467
3,277.9255909,277.9255909,279.2714195,338.9972665,311.3391925,281.3303347,281.752608,280.2124071,346.8744709,276.770044,345.2457053
3,257.1095718,256.1353725,265.4515118,362.0546235,326.6537604,265.8555628,276.6927501,272.2643355,388.7682402,259.7972153,385.6932915
3,269.29801,269.29801,274.3365977,328.8304623,308.1922301,275.9038561,280.7717397,275.8636378,352.5007398,271.7055713,352.6017196
3,278.0518659,278.0518659,277.599404,323.8886227,296.7659975,278.7445529,277.9298372,280.8581638,323.6141204,278.6572364,327.2644936
3,286.9969009,285.5188925,285.4317954,320.8313714,304.6098037,288.245256,287.0616672,287.7371541,333.922402,283.4051873,331.021909
3,265.3345318,265.3345318,276.6775593,347.8136968,318.9167585,276.9595736,282.3531641,281.5401632,367.9472391,275.8583062,366.0873824
3,258.3239898,258.3239898,267.2169896,354.4112526,323.3425782,270.0998319,276.8723238,277.6688796,380.2042177,265.1073429,379.9745755
